row_id,actual,predicted_probability_logistic,predicted_class_logistic,predicted_probability_xgb,predicted_class_xgb,probability_difference,absolute_probability_difference,models_disagree_on_class
5012,1,0.5851358005861632,1,0.6649559,1,0.07982009941383683,0.07982009941383683,False
5620,1,0.5851358005861632,1,0.6649559,1,0.07982009941383683,0.07982009941383683,False
4971,1,0.6449714178554717,1,0.72476834,1,0.07979692214452827,0.07979692214452827,False
2548,0,0.6449714178554717,1,0.72476834,1,0.07979692214452827,0.07979692214452827,False
5622,1,0.6449714178554717,1,0.72476834,1,0.07979692214452827,0.07979692214452827,False
1146,1,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
404,1,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
4887,1,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
1780,0,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
1773,0,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
995,1,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
4307,1,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
2038,1,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
6157,0,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
5985,1,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
418,1,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
3057,0,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
1855,0,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
2958,0,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
1241,1,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
4700,1,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
5221,0,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
5252,0,0.5249046157994184,1,0.6045388,1,0.07963418420058166,0.07963418420058166,False
5253,0,0.8968621990803755,1,0.8175837,1,-0.07927849908037543,0.07927849908037543,False
6005,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
2031,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
4872,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
4905,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
4917,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
4996,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
4570,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
6148,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
6126,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
2164,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3273,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
4458,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3084,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
5689,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3058,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
5673,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3071,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3546,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3420,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
5370,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
4266,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3396,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3300,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3185,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
5419,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3224,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3281,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
2931,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3598,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
5697,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
2865,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3721,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3754,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
5744,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
2637,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
5750,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
2574,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
2563,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3903,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
2501,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3986,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
4076,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
5142,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
4161,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
3,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
6165,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1479,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
962,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1265,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1107,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
48,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1070,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
607,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
571,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1323,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1366,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
531,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
369,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1625,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1034,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1534,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
497,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
292,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
354,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
291,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
260,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1411,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1451,1,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
998,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
23,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1795,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1158,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
1570,0,0.3167751481853326,0,0.23778884,0,-0.07898630818533259,0.07898630818533259,False
2647,1,0.9357906090028348,1,0.85715646,1,-0.07863414900283483,0.07863414900283483,False
4972,1,0.9149606383980844,1,0.83664376,1,-0.07831687839808443,0.07831687839808443,False
4881,0,0.9149606383980844,1,0.83664376,1,-0.07831687839808443,0.07831687839808443,False
4399,1,0.4596675931858843,0,0.53725266,1,0.07758506681411576,0.07758506681411576,True
1853,1,0.4596675931858843,0,0.53725266,1,0.07758506681411576,0.07758506681411576,True
5479,1,0.4596675931858843,0,0.53725266,1,0.07758506681411576,0.07758506681411576,True
782,1,0.4596675931858843,0,0.53725266,1,0.07758506681411576,0.07758506681411576,True
1106,1,0.4596675931858843,0,0.53725266,1,0.07758506681411576,0.07758506681411576,True
5483,0,0.4596675931858843,0,0.53725266,1,0.07758506681411576,0.07758506681411576,True
3350,0,0.4596675931858843,0,0.53725266,1,0.07758506681411576,0.07758506681411576,True
892,1,0.4596675931858843,0,0.53725266,1,0.07758506681411576,0.07758506681411576,True
3470,1,0.4596675931858843,0,0.53725266,1,0.07758506681411576,0.07758506681411576,True
713,0,0.4596675931858843,0,0.53725266,1,0.07758506681411576,0.07758506681411576,True
4150,1,0.4596675931858843,0,0.53725266,1,0.07758506681411576,0.07758506681411576,True
3571,1,0.7170108997353044,1,0.79447633,1,0.07746543026469555,0.07746543026469555,False
1128,0,0.7170108997353044,1,0.79447633,1,0.07746543026469555,0.07746543026469555,False
620,1,0.7170108997353044,1,0.79447633,1,0.07746543026469555,0.07746543026469555,False
2528,1,0.6852370319090995,1,0.76233375,1,0.07709671809090057,0.07709671809090057,False
1203,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
2661,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
5068,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
1246,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
5130,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
612,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
5104,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
1684,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
4919,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
5144,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
3303,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
5759,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
2524,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
5367,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
399,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
5235,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
5240,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
1661,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
3184,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
2571,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
4934,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
4120,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
1053,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
3887,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
4639,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
6084,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
4159,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
1496,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
350,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
4220,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
1943,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
4568,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
4560,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
1023,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
1977,0,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
1982,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
2033,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
1986,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
18,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
2922,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
3772,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
733,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
5396,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
1818,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
5427,1,0.5426446544088313,1,0.6189006,1,0.07625594559116877,0.07625594559116877,False
1957,1,0.8031432500577751,1,0.72849745,1,-0.0746458000577751,0.0746458000577751,False
1706,0,0.4078882048485039,0,0.48160845,0,0.07372024515149611,0.07372024515149611,False
31,1,0.4078882048485039,0,0.48160845,0,0.07372024515149611,0.07372024515149611,False
3756,0,0.4078882048485039,0,0.48160845,0,0.07372024515149611,0.07372024515149611,False
4395,1,0.4078882048485039,0,0.48160845,0,0.07372024515149611,0.07372024515149611,False
2010,1,0.6312828055512658,1,0.70465595,1,0.07337314444873422,0.07337314444873422,False
4373,1,0.4827001872589906,0,0.55378485,1,0.07108466274100939,0.07108466274100939,True
6089,1,0.4827001872589906,0,0.55378485,1,0.07108466274100939,0.07108466274100939,True
710,1,0.5201395219599414,1,0.5909684,1,0.07082887804005855,0.07082887804005855,False
1206,0,0.5201395219599414,1,0.5909684,1,0.07082887804005855,0.07082887804005855,False
5571,1,0.9084888814625772,1,0.8383859,1,-0.07010298146257721,0.07010298146257721,False
1371,0,0.5994505883542959,1,0.6691475,1,0.06969691164570413,0.06969691164570413,False
4328,1,0.5994505883542959,1,0.6691475,1,0.06969691164570413,0.06969691164570413,False
5345,1,0.5994505883542959,1,0.6691475,1,0.06969691164570413,0.06969691164570413,False
4849,1,0.5994505883542959,1,0.6691475,1,0.06969691164570413,0.06969691164570413,False
1129,0,0.5994505883542959,1,0.6691475,1,0.06969691164570413,0.06969691164570413,False
3457,1,0.5994505883542959,1,0.6691475,1,0.06969691164570413,0.06969691164570413,False
5769,0,0.5994505883542959,1,0.6691475,1,0.06969691164570413,0.06969691164570413,False
4649,1,0.5994505883542959,1,0.6691475,1,0.06969691164570413,0.06969691164570413,False
2299,1,0.5994505883542959,1,0.6691475,1,0.06969691164570413,0.06969691164570413,False
2285,0,0.5994505883542959,1,0.6691475,1,0.06969691164570413,0.06969691164570413,False
1240,0,0.5994505883542959,1,0.6691475,1,0.06969691164570413,0.06969691164570413,False
4489,1,0.5994505883542959,1,0.6691475,1,0.06969691164570413,0.06969691164570413,False
4391,1,0.2253638289515352,0,0.15594135,0,-0.0694224789515352,0.0694224789515352,False
1513,1,0.2253638289515352,0,0.15594135,0,-0.0694224789515352,0.0694224789515352,False
3706,0,0.2253638289515352,0,0.15594135,0,-0.0694224789515352,0.0694224789515352,False
5383,0,0.2253638289515352,0,0.15594135,0,-0.0694224789515352,0.0694224789515352,False
229,0,0.2253638289515352,0,0.15594135,0,-0.0694224789515352,0.0694224789515352,False
3690,0,0.2253638289515352,0,0.15594135,0,-0.0694224789515352,0.0694224789515352,False
5984,0,0.2253638289515352,0,0.15594135,0,-0.0694224789515352,0.0694224789515352,False
5377,1,0.2253638289515352,0,0.15594135,0,-0.0694224789515352,0.0694224789515352,False
5591,0,0.2253638289515352,0,0.15594135,0,-0.0694224789515352,0.0694224789515352,False
2431,0,0.2253638289515352,0,0.15594135,0,-0.0694224789515352,0.0694224789515352,False
5621,0,0.2253638289515352,0,0.15594135,0,-0.0694224789515352,0.0694224789515352,False
923,0,0.5353893591742198,1,0.60448784,1,0.06909848082578018,0.06909848082578018,False
1042,0,0.5353893591742198,1,0.60448784,1,0.06909848082578018,0.06909848082578018,False
5966,1,0.5353893591742198,1,0.60448784,1,0.06909848082578018,0.06909848082578018,False
3178,1,0.5353893591742198,1,0.60448784,1,0.06909848082578018,0.06909848082578018,False
2839,1,0.5353893591742198,1,0.60448784,1,0.06909848082578018,0.06909848082578018,False
4010,1,0.5353893591742198,1,0.60448784,1,0.06909848082578018,0.06909848082578018,False
3558,1,0.5353893591742198,1,0.60448784,1,0.06909848082578018,0.06909848082578018,False
156,1,0.9006913379062822,1,0.8338411,1,-0.0668502379062822,0.0668502379062822,False
5326,0,0.5728606670284996,1,0.6374721,1,0.0646114329715004,0.0646114329715004,False
3637,1,0.5728606670284996,1,0.6374721,1,0.0646114329715004,0.0646114329715004,False
6127,1,0.5728606670284996,1,0.6374721,1,0.0646114329715004,0.0646114329715004,False
432,0,0.5728606670284996,1,0.6374721,1,0.0646114329715004,0.0646114329715004,False
2249,1,0.5728606670284996,1,0.6374721,1,0.0646114329715004,0.0646114329715004,False
5590,1,0.8123481285202495,1,0.7485545,1,-0.0637936285202495,0.0637936285202495,False
2184,1,0.8123481285202495,1,0.7485545,1,-0.0637936285202495,0.0637936285202495,False
1532,1,0.8123481285202495,1,0.7485545,1,-0.0637936285202495,0.0637936285202495,False
4182,1,0.8123481285202495,1,0.7485545,1,-0.0637936285202495,0.0637936285202495,False
41,1,0.8123481285202495,1,0.7485545,1,-0.0637936285202495,0.0637936285202495,False
703,1,0.8123481285202495,1,0.7485545,1,-0.0637936285202495,0.0637936285202495,False
3808,1,0.8123481285202495,1,0.7485545,1,-0.0637936285202495,0.0637936285202495,False
1422,1,0.8123481285202495,1,0.7485545,1,-0.0637936285202495,0.0637936285202495,False
740,1,0.8123481285202495,1,0.7485545,1,-0.0637936285202495,0.0637936285202495,False
3310,0,0.8123481285202495,1,0.7485545,1,-0.0637936285202495,0.0637936285202495,False
101,1,0.9768289143275816,1,0.9141008,1,-0.06272811432758152,0.06272811432758152,False
5587,1,0.6308383129948633,1,0.56814444,1,-0.06269387299486329,0.06269387299486329,False
3891,1,0.6023306812177442,1,0.6648328,1,0.06250211878225576,0.06250211878225576,False
4890,1,0.6023306812177442,1,0.6648328,1,0.06250211878225576,0.06250211878225576,False
3960,1,0.5383753586935437,1,0.59961104,1,0.06123568130645629,0.06123568130645629,False
2671,0,0.5005165473512992,1,0.56170774,1,0.061191192648700765,0.061191192648700765,False
4070,0,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
4667,0,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
5543,0,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
1384,1,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
5150,1,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
3187,0,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
542,1,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
967,0,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
515,0,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
5261,0,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
83,0,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
2019,0,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
2621,0,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
5810,0,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
6025,0,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
301,0,0.1830140111877966,0,0.12182751,0,-0.06118650118779659,0.06118650118779659,False
1295,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
5692,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
1154,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
4941,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
5014,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
1730,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
5836,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
2963,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
617,1,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
719,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
196,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
4914,1,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
1316,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
3431,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
3318,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
1673,1,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
5204,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
254,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
5267,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
1463,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
5077,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
1465,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
4648,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
4032,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
4605,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
5574,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
2735,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
3797,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
5619,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
6039,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
4709,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
2147,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
4066,1,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
5520,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
3977,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
2185,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
1863,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
975,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
4589,0,0.2643158814888737,0,0.20538253,0,-0.058933351488873686,0.058933351488873686,False
3229,0,0.4445110629212012,0,0.50246656,1,0.05795549707879882,0.05795549707879882,True
1120,0,0.3480262357399758,0,0.4059065,0,0.05788026426002418,0.05788026426002418,False
1509,1,0.3480262357399758,0,0.4059065,0,0.05788026426002418,0.05788026426002418,False
4797,1,0.6897831902144635,1,0.74753,1,0.05774680978553648,0.05774680978553648,False
547,0,0.6897831902144635,1,0.74753,1,0.05774680978553648,0.05774680978553648,False
2912,1,0.5702080119945607,1,0.62725824,1,0.05705022800543924,0.05705022800543924,False
5258,1,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
1460,0,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
2054,1,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
3796,1,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
1933,1,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
2561,0,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
2553,1,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
1375,1,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
5988,0,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
5609,1,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
986,1,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
2780,1,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
2877,0,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
5547,0,0.7023240829046975,1,0.75870305,1,0.056378967095302546,0.056378967095302546,False
4950,0,0.314435379329245,0,0.37058395,0,0.056148570670755016,0.056148570670755016,False
4183,1,0.7692282471117087,1,0.71373105,1,-0.05549719711170864,0.05549719711170864,False
2292,1,0.7692282471117087,1,0.71373105,1,-0.05549719711170864,0.05549719711170864,False
1405,1,0.95829183451629,1,0.90334624,1,-0.05494559451629,0.05494559451629,False
4110,1,0.95829183451629,1,0.90334624,1,-0.05494559451629,0.05494559451629,False
4090,1,0.95829183451629,1,0.90334624,1,-0.05494559451629,0.05494559451629,False
1525,1,0.95829183451629,1,0.90334624,1,-0.05494559451629,0.05494559451629,False
2405,1,0.4074271986437556,0,0.46214244,0,0.05471524135624439,0.05471524135624439,False
466,0,0.4717228074554178,0,0.52597463,1,0.05425182254458222,0.05425182254458222,True
60,1,0.4717228074554178,0,0.52597463,1,0.05425182254458222,0.05425182254458222,True
5166,0,0.4717228074554178,0,0.52597463,1,0.05425182254458222,0.05425182254458222,True
2838,0,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
2699,0,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
2351,0,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
2491,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
2946,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
